p.value,m.z,t.score,pos_inx
0.000157229928827445,535.12898,-9.83965403113307,1
0.000157666933289787,386.32641,-19.3148344883092,1
0.00015888642249531,272.03886,-14.2339539555292,0
0.000164188981755629,512.09548,-13.5911485973003,0
0.000165120905687156,243.06214,8.42255794715751,0
0.000167315424054549,548.89909,8.88477277640042,0
0.000170832881371501,253.00838,-19.6852875288874,1
0.000171436631538562,251.10357,8.38834879313548,0
0.000171846186102922,456.12569,8.94815390044115,1
0.000172240820766422,536.08455,-13.74236546607,0
0.000180489549489624,191.0198,-13.0251299732926,0
0.00018417783285458,429.09373,-12.6686585042699,1
0.000185456307547658,88.04019,8.86119420664298,0
0.000188354793519387,277.14438,13.3573483749432,0
0.000188856971438382,325.04328,10.8942614588232,1
0.000192355613277185,579.88708,18.3599308537757,0
0.00019323005170038,619.28861,8.07814823577932,0
0.000195692060160535,338.92942,8.41022033695378,0
0.000196910262215155,459.03102,-9.54139031087095,0
0.000201016960065568,306.12938,9.25027508684709,1
0.000201740320638988,275.5674,11.6787464832853,1
0.000203815708386899,323.02861,16.9337881816891,0
0.000209003300087746,184.04386,9.9705765112557,0
0.000211373160205408,246.16987,-16.714078613541,1
0.000213174785222639,250.03991,-17.2624791017878,1
0.000213306117561225,298.57031,10.1248312589135,1
0.000230837753642001,740.1872,10.2719723243576,0
0.000231343488297274,375.21717,7.81902767323553,1
0.000231484008428217,323.02859,12.2567059063027,0
0.000234253820368071,424.34289,-8.06805854555249,1
0.000234819878091255,519.93149,11.5678814595011,0
0.000245504405725158,238.0445,9.4762246756946,1
0.000247887306298247,357.0879,-8.18912255682608,1
0.000253126372606616,621.3042,8.03941659703607,0
0.000253237182179637,459.19907,-14.4791856269116,1
0.000255105089199334,569.27305,8.69674419203129,0
0.000262147546414286,352.94531,9.08381440676142,0
0.000262195516937,664.11613,17.4258806668965,1
0.000274485632379227,352.94484,9.55195652431034,0
0.000284972362199378,461.04605,-17.500391697987,1
0.000285184135645201,348.07065,8.39526975664527,1
0.000285333850529576,214.03329,-8.82842521941586,0
0.000285966609772667,200.05643,11.8223871790119,0
0.000286070570701109,347.06957,-11.7929468662629,1
0.000291573650526984,457.0885,-11.766661277224,1
0.000294231123194655,429.37357,-17.3545270465607,1
0.000295457046843043,347.02511,7.5964281679031,1
0.000298370570097865,521.92955,11.9454557364911,0
0.000299723772633343,603.02361,7.99142958063747,1
0.000300640237816923,160.04277,-7.46106252349092,1
0.000304023874752434,172.99144,15.6764553241794,0
0.000304034501167589,336.09173,-14.7150956103379,1
0.000306752415386663,233.06311,-18.4708104004154,1
0.000320539146263884,208.98217,-16.5832428527803,1
0.000328344024336353,329.02134,-12.2995270302625,0
0.000333251591161325,400.34193,-16.2601302982286,1
0.000337646291893136,300.28959,11.01834645424,1
0.000354762771423391,232.15434,12.4368595417922,1
0.000360257993136045,324.05904,7.48270567413215,1
0.000365130404051602,203.05242,-7.7507230180093,1
0.000366166771497252,191.01029,-10.9985608371261,1
0.000376890461485606,375.19885,7.32354229396331,1
0.0003876666079139,233.0784,-13.5747279970862,0
0.000388222993626253,436.90659,7.28340910609491,0
0.000402332257958531,204.08659,9.00646602933086,1
0.00040610070926553,646.87639,8.6187177531977,0
0.00041168566643613,414.35788,-15.3822679141857,1
0.000418168227504651,275.17118,8.01395819457462,1
0.000418329369388046,355.06345,-7.85642652253717,1
0.000423042202042047,542.29253,7.59003452402785,1
0.000425236729689418,97.02839,14.2902263730133,1
0.000430197175282866,253.11817,7.09639196034856,1
0.000431208022505715,498.26243,7.21017399259301,0
0.00043209475073783,275.0886,13.4309517098794,0
0.000434684098061411,214.04922,15.3189246571495,0
0.000435232114363561,307.08347,7.53481867295387,1
0.00044556294744169,146.08237,6.99626222645091,0
0.00045095593573202,370.05239,8.73149173229249,1
0.000454189347140447,261.14434,-14.8358800706676,1
0.000455733756541295,136.06176,7.00526922161309,1
0.000456512873014047,597.30428,6.90388249807717,0
0.000459423346300319,440.37298,-15.1036346558507,1
0.000469215225862926,760.25703,7.74135466696083,0
0.000473458737889088,372.96531,-10.3737363806083,1
0.000475217689180508,659.67263,13.2576370091051,1
0.00048526727644912,186.04557,7.94811820767455,0
0.000486930074189216,346.0557,6.82180889528092,0
0.00050993580512732,615.34698,10.5098943151522,0
0.000510163281087419,392.03448,13.0884545949586,1
0.00051239010552926,321.09999,-9.15290690962413,0
0.000514068374676616,250.09347,7.09760762521091,1
0.000515039233907255,112.05053,7.14214045861291,1
0.000515911065614911,709.1148,7.12013005135284,0
0.000529048758978993,371.60483,6.78817189601422,1
0.00053089507954582,731.23853,-11.1159905647353,0
0.000531890401790765,525.24872,6.71313921411253,1
0.000538239341662709,159.09182,-8.47150859134228,1
0.000548841428873118,206.96756,-11.4527305566697,0
0.000549161335367324,362.05079,13.7703878727178,0
0.000551025484298201,353.04884,-7.54853695861021,0
0.000555241519133929,450.92184,8.53963308380426,0
0.00055609117938036,714.81113,6.97388455394807,1
0.000562967935626944,233.06314,-14.0119497770967,1
0.000566448153700905,322.1067,11.7160721033728,1
0.000576959110535452,567.0067,7.60660920847976,0
0.000602906399237592,189.01599,-9.63382647183684,1
0.000613568144351088,305.06891,9.26173069778872,0
0.00061460798613179,218.10354,8.16279025755969,0
0.000641802486618192,322.04464,8.29232043497726,0
0.000666115754871022,137.04579,6.51152723756958,1
0.000680916823315907,363.04795,-8.59614442418758,1
0.000692192199619217,240.95258,6.5003331172582,0
0.000693921676005825,215.00193,7.05411867355582,0
0.000698405083574973,205.09705,-6.99298763104401,1
0.000703647641947683,500.278,10.7723696416794,0
0.000705901687197234,307.08397,11.1503135792794,1
0.000707947914686197,530.13704,-7.66192418033456,1
0.000709321720669556,714.64516,6.6585019292379,1
0.000719855929580156,146.06018,-7.74492301814845,1
0.00072033417323145,613.15908,12.6787837345224,1
0.000722485427564876,305.04481,7.50719388796491,0
0.000743517605644846,304.16182,7.56136511280512,1
0.000747572315199473,526.29273,6.45240195967676,1
0.000759954231535147,345.09032,-7.62616321016659,1
0.000761958260682387,394.11219,-9.88296186417637,1
0.00076300401567569,218.1034,8.24756757775959,0
0.000763732514595669,241.04665,6.27150628707399,0
0.00076812278381581,230.02221,6.49945530173974,1
0.000776428255277429,519.17489,-7.3984867018751,0
0.000788220826003882,401.21425,6.36616062548253,1
0.00079021797800887,250.09327,12.6334512116581,1
0.000792764258886758,209.06674,-7.70401658193633,0
0.000795224562851196,348.11144,-13.0611495198755,1
0.000802531663782519,259.02254,6.61320062316162,0
0.000811537142027778,176.07058,-6.83057113631862,1
0.000835565148580273,532.29635,-12.7126362323298,1
0.000845850021866545,405.01017,6.22225350648488,1
0.000849986099618149,684.45547,6.19128762358103,0
0.000857937340436295,266.04693,7.64440248715988,0
0.000871115786590241,335.01088,-9.52155948578209,1
0.000884873529332345,117.05766,-6.95531028616695,1
0.000885063563602511,281.11355,9.17194935681893,1
0.000902229425662514,612.76791,7.41726955217961,1
0.000925054481262652,245.11313,12.2328197488683,1
0.000932222110833118,176.07067,-8.38837218690145,1
0.000949579012266886,136.06175,-6.28078325291655,1
0.000952871825998582,180.06551,7.89757698941564,1
0.000979710930054013,230.18619,-11.7361017760683,1
0.00100849041577788,498.13233,-12.2551274276355,1
0.00101022643155836,361.1832,10.4943815103252,1
0.00102681742691808,255.07746,-10.5124484978265,0
0.00102818219043483,332.94927,-8.96688367911128,1
0.00102862850610051,86.09644,6.28162745415534,1
0.00102986842683617,320.09208,5.93608591220105,0
0.00105473226826256,318.10059,-9.41429633043975,1
0.00106222700088509,355.07403,7.72539662823034,1
0.00107201815120903,441.22287,-9.96553010889462,1
0.00109080445507243,230.96409,-9.34283315701698,1
0.00109601688107848,401.07873,-6.41326127474038,0
0.00110415236913173,240.95252,7.14391629644631,0
0.00112519827633184,143.07278,-5.99896039962159,1
0.00113702589946364,202.10724,5.86868684753909,1
0.00115370216484191,175.1189,-10.4444781263136,1
0.00115465784462383,246.15598,10.3409712232718,1
0.00115467745606145,222.07693,-6.49035651750758,0
0.0011548886131275,276.16582,8.05230342522454,1
0.00116930218220764,687.1582,-8.65974739632087,0
0.00118090502921914,132.10209,-8.90125984275447,1
0.00118262777830719,534.884,8.20587139854165,0
0.0012103888414872,160.05938,-5.74741004157668,1
0.00123153775347427,345.01067,5.88965134640334,0
0.00125220803033165,288.21663,5.88276637420878,1
0.00125598928644753,193.06406,-8.69387559738992,1
0.00126075375135399,170.06004,-5.71837392123494,1
0.00126345869499422,516.08934,-11.4578574895957,1
0.00126381550089311,449.99316,9.4329238077753,1
0.00126653081804611,478.12745,-9.41834140125959,1
0.00127034029406867,381.10087,6.31038162757913,1
0.001272049765813,219.08266,-8.28347770795569,1
0.00127872032431587,186.05807,5.80857622028143,1
0.00130292384073353,260.18539,5.68130953025962,1
0.00130651855721803,253.20216,-11.3414123303757,1
0.00130748703060506,287.03423,5.91472800374105,0
0.00130989972445996,450.92209,7.76087912921708,0
0.00131425483382133,178.05107,7.71801296203848,0
0.00131584569947501,180.06542,5.79648695203921,1
0.00133887501512786,310.17599,7.21717118982601,1
0.00137967169727465,485.35714,6.370558027245,1
0.00139245777854585,608.08901,8.83159468810196,1
0.00139266867146057,282.15196,6.2531420837176,1
0.00142512476352562,369.09388,6.3580031188486,1
0.00144674148281271,340.04385,-9.34120129370827,0
0.00147686105990019,714.5617,5.77527630885362,1
0.00148009694386012,97.02857,6.12659731747339,1
0.00152299703549506,352.94497,8.2631390700382,0
0.00153096067611502,187.04207,7.4887348397869,0
0.00156884752893354,320.09205,5.85483832084194,0
0.00160423766674652,245.07682,6.60394635915436,1
0.00161450293777147,184.09668,5.49519501231508,1
0.00161496365867317,506.0978,-7.16810268466818,1
0.00162050800739643,367.07918,5.71398530409176,0
0.00163100178138208,530.31105,5.44728103244354,1
0.00165347239763233,318.06654,-9.0582523376109,0
0.00166597695533919,349.23064,-9.87623114536845,1
0.00167822831922043,366.10161,-9.16369380895041,1
0.00168945105118317,556.76388,-9.84059168862966,1
0.0016940202541651,384.03291,5.69083901169167,0
0.00170844909860363,494.25219,5.71946064267921,0
0.00173582966352544,274.187,9.91925242939958,1
0.0017415844106815,193.06404,6.78139702851215,1
0.00176389351226473,524.27804,9.36117343233039,0
0.00178684345172959,469.19654,6.69161504085749,1
0.00179508884604735,617.36151,6.82864549998531,1
0.00179954392828819,188.07059,-5.62497987850827,1
0.00181507674167725,518.24892,5.35083035093643,0
0.00181732484378871,307.08388,8.08364699368325,1
0.00186555928288726,759.1793,6.36725030447104,0
0.0018802978339913,289.16207,5.27681715335279,1
0.00189073929578714,370.05223,5.76725888758454,1
0.0018988138718293,162.02211,-8.46280179379136,1
0.00196789249364821,302.3052,6.09963391721845,1
0.00196965999471318,621.3031,5.76952927535833,1
0.00204015265700469,275.14236,5.18940532886219,1
0.00205200985413023,345.03459,-9.69570638706656,1
0.00212408202936524,305.04466,6.03305632372228,0
0.0021315936249728,338.92955,5.32787205949658,0
0.00214013828565671,359.08491,-8.39643586318906,1
0.0021436575954016,192.04889,-6.19740118647364,0
0.00214845036889387,336.0911,-9.59259037706588,1
0.00219321018896559,645.80167,-5.16028066628506,1
0.00221718868591603,335.01132,-8.028932073999,1
0.00221855923490203,377.26714,7.32410669426912,0
0.00222163831022136,405.00955,7.38650359241096,1
0.00225045768485081,130.05006,7.59969922075453,1
0.0022779197734474,371.05924,-8.32757617359535,0
0.00227968452744526,466.73246,8.11585340483617,1
0.00229128573144206,425.08056,7.51235015072617,0
0.00232473120025678,184.0438,6.40552349492507,0
0.0023530947606528,502.29269,5.77474070648268,1
0.00237286286279224,402.96924,8.78511974838299,0
0.00240478180340351,296.06594,6.06269317431894,1
0.00242474867764201,414.22516,-6.26886783951109,1
0.00244137786928173,258.11021,7.00350232361902,1
0.00245105682655757,427.09488,-9.26506331518068,1
0.00246598709725339,476.11321,-8.56943923591332,0
0.00248079566535599,265.65974,5.58242439477053,1
0.00248221886651763,745.42006,6.60171259539658,1
0.00248815348370712,315.08093,7.22191185758867,0
0.00250638112929884,386.11302,8.9299567416359,1
0.00257560646548584,298.99249,5.31746990493061,1
0.00264122057343023,347.02509,6.51980036574472,1
0.00265458502138525,120.08092,-4.92312650325013,1
0.00266700836858748,540.33031,5.04544484688139,0
0.00267307915218896,343.0201,5.03923187696048,0
0.00270200507473921,123.05503,7.07641793822008,1
0.00270256250299983,230.18624,-8.20110588555625,1
0.00270930865296158,250.09346,8.52671405293763,1
0.00271895872762086,573.21249,-8.96294510827561,1
0.00272557765389127,585.37354,5.07460569461145,1
0.00272636894302566,347.06978,-8.06513858428363,1
0.00274626473008455,469.0447,5.0062857905105,0
0.00275128045513886,317.18939,5.65266731234263,1
0.00275781352591698,293.11411,-8.55461119528915,0
0.00277568004034066,229.01179,-5.56325598014385,0
0.00278176297122141,343.64842,4.97242079856826,1
0.0028033927572888,273.12778,4.88476781366636,0
0.002817366221795,659.74993,5.14017711982045,1
0.00284231717010143,428.11321,5.50826497945542,0
0.00289321207005333,659.9037,5.66423282173873,1
0.00291868530501715,387.02659,-7.78762104656242,0
0.00294950823681127,372.31094,-6.80986730881441,1
0.00298315883180057,398.32646,-5.58033780925102,1
0.0030212952748914,265.15458,4.79339898882784,1
0.00302369871123524,474.20603,5.13665902813458,1
0.00303373853071439,526.16517,-6.99517614995287,0
0.00307006235396735,394.18513,6.59129407232861,1
0.00308172262295701,357.29945,4.94677855366006,1
0.00308262882200888,364.91687,-6.04969205414514,1
0.00313982111373612,158.09235,-4.7971983918142,1
