"","mz","p.value","t.score","mode"
"32",435.00253,0.00114268729510464,-12.2424851207933,"negative"
"33",473.34103,0.00124811781577894,6.12769676009723,"positive"
"34",476.22114,0.00124991786951675,5.77862054683721,"positive"
"35",303.1737,0.0012834342522727,6.10906545908586,"positive"
"36",823.82387,0.00130833305435256,-10.9204173692216,"negative"
"37",320.08111,0.00132410665938511,-5.72262296905247,"positive"
"38",370.05223,0.00132555034495042,7.41818354940709,"positive"
"39",74.00726,0.00162287343595479,-6.24341310037017,"negative"
"40",230.02221,0.00166383499931773,6.12862098668197,"positive"
"41",220.11795,0.00175160024585563,5.35773748896213,"positive"
"42",530.36192,0.00189948825277451,6.77083012035981,"positive"
"43",354.11125,0.00196627107021885,8.78788408621567,"positive"
"44",188.07059,0.0020338114144327,6.83639702938578,"positive"
"45",267.1713,0.00220894126482906,5.11191535870761,"negative"
"46",263.07037,0.00223081482733083,5.10413814328356,"positive"
"47",430.87123,0.00233897182539305,5.25976741325763,"positive"
"48",152.03178,0.00259536036993729,5.20041687163058,"positive"
"49",474.20623,0.00285682914760357,6.6350264654065,"negative"
"50",274.187,0.00295984725942646,4.87959235375672,"positive"
"51",920.75551,0.00307606311501063,4.79999971168644,"positive"
"52",265.06296,0.00317833979791017,4.9163014460724,"positive"
"53",205.09705,0.00326010886227659,-4.79800675371408,"positive"
"54",289.10142,0.00326758800658433,-5.4972069554008,"negative"
"55",333.0914,0.00352731769279823,-4.64703708618145,"negative"
"56",405.00955,0.00359819316430425,5.02759107369624,"positive"
"57",146.06018,0.0037179547219099,4.82272387110301,"positive"
"58",173.0079,0.00380303079256217,-5.14626431854324,"negative"
"59",242.64215,0.00380448200171561,4.60001889369492,"positive"
"60",318.12326,0.00433470805293179,4.57682618855474,"positive"
"61",406.04819,0.00469134615178695,4.52289316236688,"negative"
"62",274.2739,0.00493355564299232,-7.35268238581288,"positive"
"63",389.12048,0.00504232495451327,4.42931850056435,"positive"
"64",568.19116,0.00507266895738747,-4.32369475685039,"positive"
"65",184.07343,0.00534863535880857,4.33892227556666,"positive"
"66",219.0796,0.00536178613220296,6.92655373941552,"positive"
"67",82.96105,0.00542526366527497,-4.24531064029897,"negative"
"68",286.21249,0.00594940015200371,4.18581700699574,"positive"
"69",260.18533,0.00614818711643475,-5.58456584232061,"positive"
"70",176.07067,0.00615535058245362,-4.30902193267359,"positive"
"71",679.3553,0.00616279427360346,4.19298214206049,"positive"
"72",152.05664,0.00618951016582064,5.88951455549959,"positive"
"73",192.06551,0.00620026496065783,-5.12968154508372,"positive"
"74",259.11183,0.0062344566222256,4.15236484162163,"negative"
"75",369.09401,0.00627967206991669,4.37262912702693,"positive"
"76",335.10578,0.00637900047301405,-4.77463317247218,"positive"
"77",357.0879,0.00656668753126332,-5.13376900154626,"positive"
"78",388.22635,0.00657580961438926,4.07099881522596,"positive"
"79",373.06181,0.00674542275541583,-4.33046810540714,"positive"
"80",546.95477,0.00691391422358471,4.4453259308013,"positive"
"81",388.22639,0.00707989601027424,5.75274395143274,"positive"
"82",126.90513,0.00722290873289995,-5.46694429578408,"negative"
"83",222.09679,0.00725452359402142,3.98823995532226,"positive"
"84",261.12658,0.00739881069123761,4.29214184167249,"positive"
"85",332.8942,0.00740593186810208,3.96632168055201,"positive"
"86",480.34445,0.0074142282141435,3.9960755759755,"positive"
"87",144.08082,0.007447964135084,4.26474460752029,"positive"
"88",474.34398,0.00757599294113869,4.22773298597884,"positive"
"89",258.0736,0.00761540425284163,4.00033688176539,"positive"
"90",143.07278,0.00772513730158119,4.04704423814044,"positive"
"91",317.18911,0.00787097727375988,4.01174370920542,"positive"
"92",212.06144,0.00804908077089532,4.02574466836899,"negative"
"93",367.07918,0.00818187292803916,4.22706398397913,"negative"
"94",456.12569,0.00827523756618524,4.81461204873305,"positive"
"95",160.04277,0.00829799530175549,-5.08127218092747,"positive"
"96",595.36749,0.00839292830368279,4.01168386229809,"positive"
"97",308.09067,0.00868459163954226,3.98580210667418,"positive"
"98",192.04881,0.00868550027299679,-4.20357537745852,"negative"
"99",410.03786,0.0087286533425063,4.0245818596173,"positive"
"100",160.04273,0.00881472728538749,-4.40304299368977,"positive"
