mz,p.value,t.score,mode
584.133,0.014778130556521414,-3.392676556158386,positive
241.04665,0.014908757791215553,-3.4249337283879924,negative
244.09424,0.014913027629206398,-3.5533537584654935,positive
608.08901,0.015296282730847573,-4.93262977462282,positive
745.55723,0.015440597648370843,-3.6780771919056643,positive
327.13828,0.015569258573848686,-3.380528172422933,negative
243.13388,0.015584299420635562,-3.4191112835804707,positive
170.00457,0.015591744796790638,3.378161348614178,negative
701.55871,0.016290784462971636,-3.443513396540096,positive
826.37096,0.01636359798339484,-3.3704993002440577,negative
579.02661,0.016404136846682328,-4.015616910909884,negative
354.11125,0.016658996565571776,-4.7103170145922055,positive
675.54296,0.01687057960203603,-3.5205647822286643,positive
113.13247,0.017591122509786672,-4.011366295655685,positive
524.27804,0.01759792415574585,3.245801696182464,negative
261.05425,0.017791880277066525,-3.235647467391043,negative
331.28349,0.017857981829161904,-3.987541680421334,positive
367.10545,0.017898180921162896,3.3423289328021384,negative
225.98644,0.01855031207523302,-3.324922440070423,negative
372.10475,0.018593355755591515,3.3662934835937683,negative
496.33987,0.018607052310034483,3.533860221677143,positive
731.54092,0.018631797806950262,-3.2504962145549214,positive
389.87919,0.018671379726436052,-3.9807425973796557,positive
315.13725,0.01943037580933797,3.217405648992286,positive
231.17034,0.019654612002588192,-3.305215419599244,positive
214.04856,0.01966140112176328,-3.4942586798875284,negative
480.30848,0.019828853422448382,3.167303170476913,positive
662.10178,0.02001596446386895,-3.195260037488079,negative
328.09611,0.020064939077234216,-3.471229591534148,positive
524.36996,0.02013367293259247,-3.714892959027569,positive
446.06326,0.02022873553437,3.1394243752353637,negative
667.19005,0.02033648790629799,4.357190858183087,negative
347.02511,0.020388117743024816,-4.139306611818211,positive
362.05068,0.020496258427533793,-3.922307606584947,negative
376.31875,0.020534000215186463,3.1773830406412946,positive
303.1737,0.02060144599732238,-4.097854907708128,positive
652.49481,0.021044853588055946,-3.131204238641253,negative
323.02861,0.021115409441634626,-4.087036384245047,negative
