"","mz","p.value","t.score","mode"
"47",114.03726,0.00146060478253557,9.96785323135517,"positive"
"48",243.02764,0.0014771774058218,10.6797273607782,"negative"
"49",646.16892,0.00175008867319211,7.86339629144834,"positive"
"50",388.22639,0.00178136463949539,-5.37845660775842,"positive"
"51",510.16864,0.00184694867794028,9.58817769706012,"positive"
"52",403.05809,0.00192869217614661,10.2935189334651,"negative"
"53",74.00726,0.00197073080000128,8.40336035912242,"negative"
"54",473.33969,0.00200478234573025,-7.36020680668897,"positive"
"55",480.34445,0.00201092302175683,-6.10001504925677,"positive"
"56",592.53913,0.00201666942979382,-7.39411951118538,"negative"
"57",261.14846,0.00220470982952198,-5.38594577911427,"positive"
"58",156.10199,0.00228302593052641,-5.12197420967892,"positive"
"59",176.07051,0.0023151613404902,5.83417481087781,"positive"
"60",281.24839,0.00239982679895642,-5.75710553702444,"negative"
"61",184.04403,0.00248966805107206,-7.47381850695044,"negative"
"62",243.18325,0.00252187689839875,-5.14736649939448,"positive"
"63",381.3369,0.00262042498631077,-5.04732235026745,"negative"
"64",298.57031,0.00265011673212912,-4.93418242137051,"positive"
"65",353.16923,0.00278095746923913,-4.87496526904069,"negative"
"66",323.09171,0.00288997662618713,8.98422861950376,"negative"
"67",180.06666,0.00303642880332809,-5.15125409144015,"negative"
"68",369.89856,0.00315901168248162,-4.82471177759705,"negative"
"69",460.64879,0.00324156473859733,8.59508287273485,"negative"
"70",689.5585,0.0034332887803461,-4.70072823807547,"positive"
"71",614.34571,0.00350399081053666,4.92391211440038,"negative"
"72",372.1957,0.00365387496778683,-5.35122406194246,"negative"
"73",500.278,0.003696305830182,4.6148191908177,"negative"
"74",386.21173,0.00399225959710006,-4.81407835725652,"negative"
"75",538.09846,0.00423019387430201,5.08670248939461,"positive"
"76",400.34217,0.00423677553609072,4.49053922657759,"positive"
"77",544.33927,0.00438969728911964,4.52398546813044,"positive"
"78",149.02327,0.00439773688701457,-4.46650442023372,"positive"
"79",322.04464,0.00447520598785214,-4.63277506345441,"negative"
"80",235.01273,0.00468783558849428,-5.35021157508995,"positive"
"81",405.0728,0.00479939131290116,7.34197543637951,"positive"
"82",586.31357,0.00504538161554677,5.38192615516186,"negative"
"83",357.0876,0.00505600436703566,6.02950817417927,"positive"
"84",171.05981,0.00507973216850784,5.86351474326268,"negative"
"85",374.93988,0.0053782951543524,-4.60916914251888,"negative"
"86",274.2739,0.00539706572867495,6.91649531848976,"positive"
"87",612.33028,0.00547541324308706,5.7054189454841,"negative"
"88",482.32386,0.00556444771985593,4.71803597422202,"positive"
"89",652.05122,0.00568861178704569,-4.31586253062371,"positive"
"90",325.1063,0.00569381273443496,6.96772171403012,"positive"
"91",408.06292,0.0058540786883978,-5.16491967814938,"positive"
"92",462.6444,0.00599267610985644,-4.59366857607343,"positive"
"93",476.62192,0.00623333996672956,-4.11767287982774,"negative"
"94",406.04819,0.00642033978233225,-6.7584064306602,"negative"
"95",473.34103,0.00672295196356785,-4.46344330718221,"positive"
"96",283.01886,0.00674329281459065,-4.14444896945816,"positive"
"97",191.01018,0.00684192473783513,6.53004660696272,"positive"
"98",484.67419,0.00698136361559368,-4.70311137425414,"negative"
"99",313.27358,0.007055823252591,-4.05907353155098,"positive"
"100",543.23954,0.00728145682400318,4.01526049635055,"positive"
