p.value,m.z,t.score,pos_inx
4.47196683104672e-05,271.19037,14.6117565073628,1
4.49806886318897e-05,515.2128,-20.9877680850193,1
4.52137539037526e-05,254.94071,10.4438805908818,1
4.69209168165393e-05,528.84824,-14.5692797253095,1
4.69604490202306e-05,828.36826,-11.6736369339094,0
4.71394097535689e-05,535.2648,14.0654556517698,1
4.77711373442829e-05,285.20583,12.7994682690617,1
4.8509296557804e-05,640.51386,-10.8838732468293,1
4.8706696292475e-05,312.8994,10.3571861699549,1
4.96889576256783e-05,122.07125,-10.6301018387411,1
5.00334047510009e-05,381.12846,10.330606121035,1
5.01869475070154e-05,160.05938,12.7253807012949,1
5.06136405801186e-05,112.05076,-10.6382970041546,1
5.06961626878869e-05,271.22756,-23.6745957174353,0
5.08009480201031e-05,543.23129,11.8537069902402,1
5.08471160273439e-05,419.18106,16.6444776743985,1
5.10383384404927e-05,557.24695,20.3721830508016,1
5.10753584432162e-05,308.03613,-12.1235063292984,0
5.14151366491953e-05,565.27548,11.5962163517545,1
5.16192830615714e-05,537.24342,10.3098912019821,1
5.17249505034206e-05,297.10794,10.4429450930248,1
5.20819979713427e-05,360.06075,20.4041314224219,1
5.24198144604301e-05,440.84618,12.9019157395177,1
5.25035256846526e-05,474.62477,-10.173856471986,0
5.29270269801659e-05,605.27191,19.1068068923198,1
5.33085539851372e-05,454.29284,-11.4290891839129,1
5.40920801773826e-05,341.90365,-10.9372187252374,0
5.44315584846967e-05,182.08117,10.7959334978071,1
5.47141724163243e-05,577.31174,10.8014655322788,1
5.60473682818983e-05,553.27602,15.2458454713529,1
5.87830886977356e-05,494.32399,-9.97968308298856,1
5.93072904063113e-05,297.10806,10.9032925231561,1
5.99449060757158e-05,535.26523,9.99462444016977,1
6.01467664710255e-05,254.10253,10.2252556708471,1
6.02346382010022e-05,591.25454,17.1431913112991,1
6.03581153910487e-05,482.32396,-10.007296787361,1
6.1829836660609e-05,216.98472,10.1632145386027,1
6.22845917384519e-05,546.73433,9.90937754558495,1
6.3870032029679e-05,480.14344,10.5701307064396,1
6.52301043408167e-05,538.12713,-9.79429828013828,1
6.5243713040267e-05,202.96924,-11.1880030800679,1
6.60026918498978e-05,535.30092,10.0803664389824,1
6.61168447448154e-05,332.89417,-13.2668213049731,1
6.63876813022505e-05,210.07598,11.232140347775,1
6.64283371574207e-05,116.07079,10.7082299920704,1
6.79586744948774e-05,332.8942,-9.73049600467167,1
6.87235542268769e-05,218.14997,-10.4361554349262,1
6.90575872428877e-05,265.08183,10.4531799625868,1
6.91691157561044e-05,183.06185,10.2307137277576,1
7.0168952758176e-05,265.08208,10.0624472671785,1
7.02806528084344e-05,124.99981,-12.7718926316713,1
7.06564213657222e-05,251.10271,11.3879336967493,1
7.07802109267678e-05,242.07959,-13.6259128259029,0
7.09502159730285e-05,265.081833,10.5831073077982,1
7.11253739240268e-05,280.09177,-9.9056052465541,1
7.17534752288641e-05,635.69127,-11.1694154234062,0
7.24956119833676e-05,305.07462,11.0062395900444,1
7.2529914035398e-05,472.80149,9.63102176151172,1
7.30078801723565e-05,335.06387,9.97624376329395,1
7.34346848468927e-05,507.2699,16.9704263001528,1
7.44506991085922e-05,155.10668,15.5643883809396,1
7.48491532167228e-05,447.0672,18.895138165809,1
7.53661045745133e-05,329.26858,-10.6623475644942,1
7.55577438244605e-05,599.29354,9.82159526427745,1
7.59771627477503e-05,690.2682,9.91081352608945,1
7.60318500238302e-05,269.11055,10.3166823339862,1
7.67148822480946e-05,271.19033,21.3017738573203,1
7.72334808445809e-05,265.08184,12.4556956440839,1
7.73069252651445e-05,682.35447,19.9825173613166,1
7.74558891727636e-05,173.02091,20.9124750645005,1
7.75989208495241e-05,557.283,9.56830403718693,1
7.7626827790143e-05,587.0298,-15.5636388816694,0
7.79913122887284e-05,293.09806,18.0777331504888,1
7.82287526661485e-05,152.05678,-15.6269484970309,1
7.84686885045728e-05,633.30172,10.615609829154,1
8.09884462260507e-05,593.70684,-12.362799714506,0
8.12368660761054e-05,296.12405,-10.9457471924538,1
8.12841925980997e-05,405.00944,-21.1003843095539,1
8.19656544713103e-05,646.87639,-9.59523919782383,0
8.33025922411978e-05,507.2336,14.1453170266658,1
8.46052668144498e-05,575.29598,12.1383504181024,1
8.52042497681231e-05,319.09005,12.4232337410629,1
8.99044394684425e-05,561.28057,9.72808575190479,1
9.04945206683906e-05,304.06508,-9.48104077825347,1
9.07049312319678e-05,265.08189,9.26034762113864,1
9.10894709329622e-05,345.03459,24.2392732632594,1
9.18995463467307e-05,529.21532,13.8994209570458,1
9.21934703616217e-05,246.24254,14.6268195537482,1
9.46161490069249e-05,375.21717,-9.19246225935699,1
9.55855782835736e-05,547.26594,9.4148182532253,0
9.67690254630699e-05,830.36527,-9.3423802307955,0
9.82809610574206e-05,370.86063,13.4586820133938,1
0.000101333860839267,164.03416,17.5674744424745,1
0.000103206619330867,319.09004,12.4310915372364,1
0.000104175420105646,587.29607,9.072579776295,1
0.000104752663128938,589.27276,9.7619615957787,1
0.000105105466224224,318.12326,-10.1430691913839,1
0.000106234328278691,428.81885,13.753831657096,1
0.000107219255275909,420.02311,9.75463325430588,1
0.000107435769006416,476.62192,-9.15335917325928,0
0.000108838947749686,451.15219,-18.5179825567073,1
0.000109724670263196,371.60483,-10.3212623347732,1
0.000110576043802146,384.20508,-13.6385121598638,1
0.000110833210980228,652.05122,-12.0841096454203,1
0.000110866700537848,535.26414,8.95856204612038,1
0.000111099033929234,565.04795,-13.5138394387471,0
0.000111493245842939,335.07379,-12.3016950332126,1
0.000112446835868681,306.95767,9.18799633138424,1
0.000112913529879916,191.01029,-9.88746989396231,1
0.000114851051082804,146.06019,10.7982107252284,1
0.000115947216954073,262.12844,-14.9928303162962,1
0.000116107696992645,137.04582,-11.4897189604575,1
0.00011706361587448,261.13405,-15.3751996090733,0
0.000117731744482765,534.884,-11.173534658498,0
0.000117864537479239,605.24838,17.6468895554774,1
0.000118327197576335,448.97847,-9.29496039070662,1
0.000119508261299717,279.09739,18.4087047678196,1
0.00011993381573149,296.92531,14.6022945543685,1
0.000122068846561289,920.75551,-8.78897627068637,1
0.000122069047657379,270.91337,-16.9820316121612,0
0.000122960351375178,353.04907,8.75576687934109,0
0.000122999890844675,357.29945,-9.67982930751164,1
0.000123067390261386,265.081832,16.9729956540118,1
0.000123101503897955,156.99087,-12.7876392501429,0
0.00012408899012338,447.21282,8.91528828240655,1
0.000124971094541695,285.20605,19.0881225615556,1
0.000126050501406911,137.04577,-8.73222042083927,1
0.000132000941523439,417.04916,16.4862962749529,1
0.000132537486360839,333.96452,-8.64188151387096,1
0.000132801119145269,402.96924,-8.79832925795396,0
0.000133301978154619,573.22002,16.6314113978728,1
0.000135956233796842,295.09366,20.9749691499489,0
0.000136640364102141,567.29072,16.8789212671246,1
0.000138055118593539,160.13317,-10.7087416499831,1
0.000140422374752778,178.99277,-14.7541420009483,1
0.000140450225102708,404.68604,-10.5634743580024,1
0.000140971242335915,307.18778,9.14799340426031,1
0.000141701277932227,572.26462,18.7108200017719,1
0.000144718017534405,313.27356,-10.2890785111958,1
0.000145520015749088,571.26226,9.96723428080035,1
0.000145698058683331,316.17667,-17.2910959334509,1
0.000146994913119062,549.28064,8.83811208941512,1
0.000147826778786725,563.2952,11.0135584038154,1
0.00014896011812084,311.12473,17.3557016277347,1
0.000150431062927885,583.26236,8.78081569779662,1
0.000150515356648027,339.07685,-8.87754364670638,1
0.000151612352234711,402.99506,-12.0455812493324,0
0.000154272866423865,117.05766,8.40815942918992,1
0.000156453381147958,149.02327,-8.40521294179353,1
0.000156560685670283,280.09203,-17.6567223288125,1
0.000157149574931719,204.08659,-15.5576064305116,1
0.000157204959437689,409.18688,8.62258812947618,1
0.000158584946005328,613.30895,17.7346033468908,1
0.000159944039380859,401.21425,-11.9605511319794,1
0.000160330949555766,320.09205,-8.38202932676337,0
0.000162145078176858,382.05715,11.1749458645769,1
0.000164101121249312,112.05053,-10.0307360522163,1
0.000164368865346296,243.06216,-8.38205630779303,0
0.000165361660210176,367.13942,-15.7714499616769,1
0.000167670165588967,283.09276,10.195661294448,1
0.000167905239732564,521.28565,9.75581127323498,1
0.000168023925958106,493.21817,14.2615295716044,1
0.000173090278225706,297.10822,21.3104702126793,1
0.000173091866103915,314.07467,-8.6054402912304,1
0.000174359557743911,607.33389,17.9526040322175,1
0.000178016648809011,280.09212,-15.1339266358853,1
0.000178117622851348,441.33107,-9.13993638684957,1
0.000179246396242211,426.71581,-9.15824861191585,0
0.000180983174606348,146.06013,8.7647961820823,1
0.000182903749682653,251.06726,22.6413323058716,0
0.00018339179688154,419.2742,-16.6094663400927,1
0.000185129467438315,240.95252,-10.3376252988461,0
0.000185587833824265,591.32691,15.480509206572,1
0.000188745159359261,184.07343,-15.8363591339701,1
0.000188975218072002,506.31363,-8.74239261767085,1
0.000191526911662296,544.33717,-8.98100162121967,1
0.000192139956455742,495.32679,-9.46740113849825,1
0.00019280732257161,479.2387,9.90346943580387,1
0.000193094563051488,285.2058,15.5008198279106,1
0.00019333947655722,134.0812,8.95448594917835,1
0.000193479549110776,206.05511,-9.79418670600069,1
0.000196394275391561,511.14232,-8.0819923361975,0
0.000197045242276059,259.02254,-11.3156141637665,0
0.000200063042617047,452.37361,12.6172753266647,1
0.000200877159322002,519.23372,16.2872814809511,1
0.000201722424190769,299.22189,17.7122381796361,1
0.000202280458714003,486.77905,8.33299362521615,1
0.000202355055487856,404.6859,-10.5747766182599,1
0.000203100938572205,283.60105,-8.00662990449041,1
0.000209883563326034,537.19476,-16.7263870135225,1
0.000211475144713868,546.95477,-7.96183879906526,1
0.000213188615466456,285.20612,15.5527924703543,1
0.000213680170191175,440.37336,13.4528952147298,1
0.000215160330435574,285.20595,15.1657702184579,1
0.000215593197019077,352.94484,-12.9834233839645,0
0.000217268736438389,603.28814,16.8944770966899,1
0.000218550060720634,403.90973,-8.23443439424033,1
0.000219526046407376,333.05927,-14.0729460005904,0
0.000219561699702168,346.04197,-11.980368225091,1
0.000220014393288889,575.25693,9.79500559856884,1
0.000220018005975385,218.94317,-8.65826022758196,1
0.0002211883251431,265.08175,17.0766602609335,1
0.000221269050583672,511.26483,9.67099658275415,1
0.000225407062659953,591.23185,14.8737868065357,1
0.000227066036131367,450.92213,-8.00198957981185,0
0.00022913573305782,216.99757,-17.9827092996641,0
0.00023027381408675,289.03317,-12.6781302360564,0
0.000231679189464821,281.11355,-7.86855821783519,1
0.000233347335591004,265.08215,8.25131666594943,1
0.000237670422980741,322.1067,-8.6488610641767,1
0.000237911271229171,345.03455,14.520341537185,1
0.000238950358995722,343.95442,-8.01862969725703,1
0.000240594381768457,156.10186,-8.84425061008512,1
0.000240999047536684,221.0185,-14.8489547943417,1
0.000242264394276831,563.29578,18.8581066626677,1
0.000246192778775453,473.11889,9.33168495417191,1
0.000249139245577849,569.27305,-8.03269618214089,0
0.000249161445437654,192.02419,-7.7608022078177,1
0.00025152544282561,265.08212,15.2704513858781,1
0.000251538181942424,152.05664,-7.78364134483396,1
0.000252494266651692,254.19754,-8.43297297504833,1
0.000253277751636142,319.09074,16.0050630362301,1
0.000253866034138331,594.53656,-12.61938613401,0
0.00025593588067851,521.24949,15.4632855216714,1
0.000257660428874494,237.08682,12.3762959890133,1
0.000258052694788207,529.25166,8.6762712483469,1
0.00026043642572735,532.58346,-7.65752265732022,0
0.00026190074387365,647.12776,13.5635405343041,1
0.000265550059276384,502.05961,-8.79461138423847,0
0.000267330267233484,234.91725,-15.3218091320709,1
0.000269861073268767,183.13799,15.5493106372563,1
0.000271057510628719,311.12377,11.67558612747,1
0.000272021969939807,468.30833,-9.57867156247866,1
0.000272858464734344,184.04384,-12.4406698959177,0
0.00027754499449798,253.00827,-11.7837968932735,1
0.000277732079818423,214.00616,-7.5871442621708,1
0.000278205291377269,521.24909,8.50610578748131,1
0.000281109985505083,275.0886,-8.80386896483721,0
0.000281224603461924,482.32386,-8.48270727221843,1
0.000282760627823881,230.18624,-9.23825346192112,1
0.000285842546703032,534.58056,-8.18100352121756,0
0.000289890453411383,280.26333,-7.64743458721413,1
0.000290565566107265,247.09379,14.6718213814484,1
0.000292408075086649,549.28026,14.8298362286399,1
0.000297403617712721,271.19082,7.78552194671606,1
0.000300989686865327,207.01435,8.17461221784155,1
0.000302092499279942,198.03723,-9.05469934688926,1
0.00031334795874091,117.06995,-15.0063995242525,1
0.000314224562875081,474.20603,-8.47113849024209,1
0.00031679036921945,555.06308,-15.2423462546796,1
0.000317143877130108,243.13388,-8.67464899182259,1
0.000319063544521161,293.17238,16.078314109584,1
0.000324189780293633,826.37096,-9.12050902895023,0
0.000325238583529423,276.16651,-8.36690497942145,1
0.00032754491598278,352.94497,-11.1471054334533,0
0.000328387294966875,588.07447,-7.37317923735944,0
0.000331113059816617,349.07858,14.4027455203362,1
0.000333319735236226,302.53383,-14.4806402462542,0
0.000336347360265659,295.09375,18.5640840212664,0
0.000344736075268375,156.101866,-8.48822427295609,1
0.000345303259255577,577.73184,-7.68873867705266,0
0.000346102716013472,220.01914,-9.6084499458913,1
0.000346126458843716,521.28474,13.4030703134569,1
0.000347170693540789,542.29253,-7.27444063574678,1
0.000351114112624087,191.04018,-8.76022280295986,1
0.000351446032895874,349.23064,13.3467496502357,1
0.000357731985187739,321.0493,-14.895248129325,0
0.000359606990576528,260.17155,-7.22815378543095,1
0.000360742824307885,283.09228,13.9353106545417,1
0.000362631431197844,201.12331,-7.22871093706105,1
0.000366456904380469,375.23472,-7.40696740556149,1
0.000367332028563051,589.27381,14.052950376169,1
0.000371627329582047,285.99527,-10.4464167782234,1
0.000375429594054757,752.32228,13.9318179012486,1
0.00037572824308103,307.18786,15.8109685214033,1
0.000378258577702848,592.53913,-12.1091021808167,0
0.000381460923487561,320.0796,7.1467065519206,1
0.000383676905429444,191.03991,14.8636178101162,1
0.000384500942011404,283.01886,-11.5224053803091,1
0.000387404645850747,580.55891,-7.12274544240752,1
0.000409864476345167,295.09389,16.2752654817223,0
0.000412266673905419,283.09258,8.61569122168753,1
0.00041270391219112,174.04083,-12.2193586185932,0
0.000412906418688162,426.25906,-10.5193766463662,1
0.000414661873883827,269.11277,-8.65726024851524,1
0.000415164440699956,382.9808,12.5426856825273,1
0.000419530966178368,198.9743,12.7684944841868,1
0.000419827282176956,549.28042,13.3055800709731,1
0.000426294102660579,450.92209,-10.1607033482708,0
0.000432521983376227,300.28959,-7.88699739084589,1
0.000432550075828598,307.08347,-10.6919104542196,1
0.000440079201951655,551.26039,7.59845210538254,1
0.000441036443017071,376.20856,-10.8600396123126,1
0.000441460082971605,275.17118,-9.93673661962778,1
0.00044239296506633,238.99406,-7.14725684292905,0
0.00044726434760908,325.04328,-9.60492756864581,1
0.000449652695066123,368.75706,-8.06460853400052,0
0.000451803524604573,287.93881,-7.0415717850373,1
0.000452140938233784,200.97474,-13.8795773050523,1
0.00045293777818208,454.38894,14.6333214523959,1
0.000455220321704212,417.83352,-7.13605549836358,0
0.000455379444144325,533.75094,-7.59136067965644,0
0.000457621016848087,332.56212,7.21232048043274,1
0.00046156719281697,183.13783,13.5132092141483,1
0.00046218350963228,459.81785,-9.69436813719464,0
0.000465993337163302,565.0474,-13.888607949446,0
0.000466577669300557,361.1832,-10.1734075909373,1
0.000474965522346683,289.03315,-9.81640603700846,0
0.000478277496466628,469.19654,-6.84642987026131,1
0.000482550758475753,498.80435,10.9432373791064,1
0.000485805945456198,575.25728,13.8025281462994,1
0.000491909058165885,267.13381,-8.09643285067569,1
0.000493540248741522,297.10796,8.06789022949655,1
0.000495004212103921,217.12944,-6.80327354850693,1
0.000501902245505761,745.42006,-7.42772167001132,1
0.000511712986094085,269.18588,-6.85147331839171,1
0.000512955669383268,244.66341,-7.2698185563894,1
0.000514160523307147,354.16589,-8.67898271932872,1
0.000514314159947421,183.13779,13.0416288954555,1
0.000517332428217597,494.2128,-13.7814054681564,1
0.000517782202897673,323.02838,-8.37144138093032,0
0.000518825928019441,345.01067,-9.48863546203639,0
0.000523730188405187,462.6444,-9.05434968927228,1
0.000527300739632073,543.23118,12.7281085309951,1
0.000527941326001858,535.74786,-8.04780384021657,0
0.000528750294633289,493.25416,14.2714381186361,1
0.000530422181083742,251.10264,14.0428896708399,1
0.000533111989130606,136.06177,-6.82353129679612,1
0.000536913533960535,404.01435,-7.06366581715266,0
0.00054027009286783,533.2492,13.1246651980204,1
0.000542559281826865,324.05904,-8.44966280330537,1
0.000542639602364244,530.98149,-9.66492945694102,1
