mz,p.value,t.score,mode
348.07898,2.627801213476047e-6,-33.58769210459835,positive
390.08404,2.726077042977144e-6,-33.40120661389824,positive
445.09111,2.755648149773123e-6,-27.725736888315847,negative
611.14466,3.091703807750111e-6,16.70498714546964,negative
322.05572,3.1096855993552893e-6,-28.387852248662714,negative
313.03776,3.1605141009031336e-6,-27.20610083651602,negative
272.07518,3.207912456621836e-6,-33.88909712935518,positive
345.03459,3.2091031302102302e-6,-35.28063989794496,positive
245.11425,3.3283039706421024e-6,-26.267931628644593,negative
436.03075,3.4522135300923252e-6,-26.524855774429163,negative
323.02878,3.4548965478958106e-6,18.329130078666484,negative
371.60483,3.5740095908009186e-6,16.94486628743443,positive
484.77983,3.6461602068073386e-6,-27.019987139657545,negative
324.07014,4.382243822999287e-6,-32.97286678538507,positive
325.04328,4.429738095906452e-6,16.07384254731711,positive
270.06095,4.705235194839596e-6,-22.961883293442426,negative
253.54822,4.822859873343544e-6,-32.18203417112268,positive
296.07634,5.047456445170811e-6,-26.49538087291827,negative
323.02861,5.2052257528168955e-6,16.159567560761438,negative
255.0444,5.379140310345101e-6,-29.075644179170112,negative
307.08397,5.774998704219448e-6,15.521534902635306,positive
405.00944,5.842323413487731e-6,17.801267173518447,positive
402.99506,5.867478098155493e-6,14.850501374102501,negative
611.14485,6.308889706823172e-6,20.492607078734952,negative
570.30751,6.503704293571918e-6,-35.329335449863464,positive
480.20068,6.5232075420828365e-6,22.987655775459253,positive
276.55096,7.0860171493800745e-6,-31.50312610449136,positive
552.09405,7.139879505211774e-6,-32.22105813090165,positive
345.02774,7.2404573931788064e-06,-25.87173675462871,negative
571.34453,7.2446916562571834e-6,23.808949438353775,positive
484.11659,7.547192222966582e-6,16.984066109006843,positive
273.05956,7.5580311701906515e-6,-30.557534118046323,positive
597.30429,7.75219070021086e-6,14.381222004575317,negative
450.92213,8.050168066136497e-6,20.332968011289744,negative
144.08082,8.174979963014324e-6,-16.44592944599535,positive
367.01643,8.190964801072389e-6,-31.288537784839065,positive
697.33443,8.37130909383391e-6,-31.952792421121487,positive
565.0474,8.376669322710516e-6,24.067358954344797,negative
382.1003,8.383951516322378e-6,-26.644288384587906,negative
506.08844,8.61597004788866e-6,-31.049405216467324,positive
511.09671,8.82358317453845e-6,-31.990496813268766,positive
302.3052,9.091133318378467e-6,20.977188469453605,positive
662.15713,9.23338412440926e-6,13.74770627025759,negative
587.0298,9.360291589336915e-6,20.447576763557006,negative
337.06268,9.676537159323447e-6,15.005900759814136,negative
271.96466,9.744256091849866e-6,13.816740523285588,positive
135.03135,1.0052900095755292e-5,13.543072812376748,negative
443.60023,1.010845730678954e-5,-30.09333576087096,positive
232.15434,1.0802301822503857e-5,14.460230486193787,positive
97.02857,1.1099354669673091e-5,18.353099764024346,positive
336.12011,1.1775278996282272e-5,19.718164330650332,positive
302.53383,1.1959225860602589e-5,13.637221926899384,negative
684.45511,1.21974665667776e-5,17.514811010328366,negative
609.11552,1.311443406837963e-5,-29.974750076986766,positive
607.10177,1.317748388863057e-5,-21.93678944282494,negative
237.0091,1.3593232584370766e-5,-25.253645592796207,negative
449.06703,1.4021970547634075e-5,-29.433625212133755,positive
550.0797,1.4047368092650118e-5,-23.329784029840802,negative
173.02091,1.425212244179946e-5,-29.27684864079305,positive
298.57031,1.4667143199389723e-5,12.801998341802241,positive
397.08741,1.588544278720442e-5,-24.212563142509396,negative
414.84063,1.597151214540175e-5,-27.86668330756087,positive
548.89909,1.6515443421875448e-5,17.626028176263574,negative
414.35788,1.756727814042706e-5,-28.191354922388598,positive
447.10604,1.7698239134040768e-5,-26.78232317151174,positive
426.35775,1.815371428651197e-5,-13.200012407029538,positive
296.92531,1.82819617828435e-5,-28.104290272085247,positive
472.3387,1.8665286486304337e-5,-12.319410612713684,positive
609.11566,1.8899250010952648e-5,-27.31828048238192,positive
184.04384,1.932519418692866e-5,13.255971155651302,negative
254.24763,1.973614772758686e-5,20.946108016063206,positive
380.0612,2.0552985188525926e-5,-22.687561316215742,negative
445.09147,2.0632593932656005e-5,-22.26424895120786,negative
607.10099,2.085533832102657e-5,-22.979525483300943,negative
277.15554,2.1441344118006155e-5,11.995882591832341,negative
463.04646,2.1622465000319094e-5,-28.183264671542574,positive
345.03455,2.1666302381202474e-5,-27.815187054703838,positive
565.04795,2.2322583960346368e-5,24.497860421472907,negative
552.09416,2.246076109943714e-5,-27.269178171676966,positive
406.02506,2.2496765989619125e-5,-27.26425759379515,positive
308.90594,2.325856773417404e-5,-22.86447776942305,negative
287.07516,2.3797421702518008e-5,-26.780624843230463,positive
584.08874,2.4243867674083493e-5,17.155778767613892,positive
759.1793,2.4548712495729428e-5,22.13083240085653,negative
260.18533,2.4770828810002933e-5,-11.818590797880217,positive
432.08291,2.550924467746966e-5,-25.9400585567575,positive
305.06196,2.644268735412525e-5,-26.84641478124766,positive
275.0886,2.740567126778639e-5,11.39878302039923,negative
369.58275,2.81552931725133e-5,-26.916912633862488,positive
432.08231,2.82547653833136e-5,-26.825395293060335,positive
431.07446,2.8832036579641732e-5,-26.16421676743495,positive
274.187,2.929261776956037e-5,12.167028054891981,positive
369.58287,2.9919737041153006e-5,-29.40988986751458,positive
399.10232,3.0021262835871153e-5,-29.055956402453017,positive
139.0214,3.0112886794473895e-5,12.846048906224778,positive
218.13847,3.0461617057329405e-5,-11.559108837597487,positive
289.03315,3.245791538783803e-5,14.759573792350272,negative
130.05006,3.639874264620281e-5,14.412244947789663,positive
368.06119,3.6983364500277734e-5,-21.77122941543078,negative
738.15823,3.7674011793058126e-5,-24.295245398411982,positive
346.09383,3.7946146913311613e-5,-25.20974881218159,positive
160.07575,3.873276267594659e-5,-34.92280303716043,positive
447.10572,3.8868378478325043e-5,-24.38270963719372,positive
383.04139,3.982542237787214e-5,19.19961138974622,positive
298.09118,4.0943441309355464e-5,-22.508405627266043,positive
